date,sku_name,product_id,product_type,merchant_city,price,stock,total_sold
4/13/2020,REALME C3 3/32GB - GARANSI RESMI - Red,F9,Realme 6,Kota Administrasi Jakarta Utara,1763000,1,26
4/27/2020,Realme 2 RMX1805 RAM 4GB - 64GB Black Garansi Resmi,D9,Realme 6,Kota Administrasi Jakarta Pusat,2804000,2904,116
04/11/2020,Realme 6 Pro 8GB/128GB Blue Red 8 GB / 128GB - Garansi Resmi 1 Tahun - Bonus 1,G3,Realme 6,Kota Administrasi Jakarta Barat,4185000,15,30
4/17/2020,REALME 3 PRO RAM 6/128 GARANSI RESMI REALME INDONESIA - NITRO BLUE,E22,Realme 6,Kota Administrasi Jakarta Barat,2739900,50,40
4/22/2020,REALME 5 PRO RAM 8/128 GARANSI RESMI REALME INDONESIA - CRIYTAL GREEN,E23,Realme 6,Kota Administrasi Jakarta Barat,3129900,9985,71
4/17/2020,Oppo F3 Ram 4gb Rom 64gb Garansi Resmi,A1,Oppo F3,Kota Tangerang Selatan,3149000,999999,395
4/23/2020,Oppo A1K (2GB/32GB) 32GB Memory | 4000mAh Battery - Official Warranty - Bonus Satu,F7,Oppo A1k,Kota Administrasi Jakarta Barat,1553000,126,329
4/26/2020,OPPO A7 RAM 4/64 GARANSI RESMI OPPO INDONESIA - Biru,C27,Oppo A7,Kota Administrasi Jakarta Barat,2049000,999971,210
4/22/2020,Realme C2 RAM 3 ROM 32 GB Garansi Resmi 1 Tahun - Merah,E24,Realme 6,Kab. Tangerang,1670000,53,215
04/10/2020,Realme 3 PRO 4/64 Ram 4Gb Rom 64Gb Garansi Resmi,D10,Realme 6,Kota Bandung,2750000,999999,80
4/15/2020,"Realme 6 4GB/128GB 8GB/128GB 4 GB 128 GB 8GB 128GB Garansi Resmi - 4GB 128GB, Bonus Satu",G4,Realme 6,Kota Administrasi Jakarta Barat,3200000,4,39
04/10/2020,realme C2 [3/32GB] - (Garansi Resmi),F12,Realme 6,Kota Administrasi Jakarta Utara,1625000,1,42
4/20/2020,REALME 3 PRO RAM 6/128 GARANSI RESMI REALME INDONESIA - NITRO BLUE,E22,Realme 6,Kota Administrasi Jakarta Barat,2739900,50,41
4/16/2020,REALME C3 3/32GB - GARANSI RESMI - Biru,F13,Realme 6,Kota Bandung,1763000,8,34
4/16/2020,REALME 5 RAM 3/64 GARANSI RESMI REALME INDONESIA - Biru,E25,Realme 6,Kota Administrasi Jakarta Barat,1899900,9982,57
04/05/2020,[New] Realme 5 Pro 4/128GB Garansi Resmi Indonesia 128 GB RAM 4 GB - Biru,E26,Realme 6,Kota Administrasi Jakarta Barat,2872000,999960,41
4/15/2020,REALME 3 RAM 3/64 GARANSI RESMI REALME INDONESIA - Hitam,E27,Realme 6,Kota Administrasi Jakarta Barat,1679900,21,108
4/17/2020,"Realme 6 4GB/128GB 8GB/128GB Garansi Resmi 4 GB 8 GB 128 GB Biru Putih - Biru, 4GB 128GB",G5,Realme 6,Kota Administrasi Jakarta Barat,3200000,17,29
4/17/2020,"Realme 5 Pro 4/128GB - 8/128 GB Garansi Resmi Realme - Green, 4GB 128GB",E28,Realme 6,Kota Administrasi Jakarta Barat,2835000,959,402
04/09/2020,Realme 3 PRO 6/128 Ram 6Gb Rom 128Gb Garansi Resmi,D11,Realme 6,Kota Bandung,3299000,999998,248
4/27/2020,realme C2 [3/32GB] - (Garansi Resmi),F12,Realme 6,Kota Administrasi Jakarta Utara,1625000,1,42
4/19/2020,"Realme 6 4GB/128GB 8GB/128GB Garansi Resmi 4 GB 8 GB 128 GB Biru Putih - Biru, 4GB 128GB",G5,Realme 6,Kota Administrasi Jakarta Barat,3200000,17,29
4/18/2020,Realme C2 (3GB/32GB) - Garansi Resmi - Ada Bonus - Bisa COD - BONUS SATU,F14,Realme 6,Kota Administrasi Jakarta Barat,1635000,3,298
4/17/2020,REALME 3 RAM 3/64 GARANSI RESMI REALME INDONESIA - Hitam,E27,Realme 6,Kota Administrasi Jakarta Barat,1689900,21,103
04/03/2020,[New] Realme 5 Pro 4/128GB Garansi Resmi Indonesia 128 GB RAM 4 GB - Biru,E26,Realme 6,Kota Administrasi Jakarta Barat,2872000,999960,41
4/28/2020,REALME 3 - Hitam,D12,Realme 6,Kota Administrasi Jakarta Timur,1999000,999989,32
4/27/2020,REALME 3 - Hitam,D12,Realme 6,Kota Administrasi Jakarta Timur,1999000,999989,32
4/15/2020,REALME 3 RAM 4/64 GARANSI RESMI REALME INDONESIA - Hitam,E17,Realme 6,Kota Administrasi Jakarta Barat,1999900,999996,50
04/11/2020,REALME C2 RAM 3/32 GARANSI RESMI REALME INDONESIA - Biru,E29,Realme 6,Kota Administrasi Jakarta Barat,1599900,80,176
4/17/2020,REALME XT 8GB / 128GB GARANSI RESMI 1 TAHUN 8 / 128 GB - BONUS SATU,F15,Realme 6,Kota Administrasi Jakarta Barat,3573000,2,65
4/14/2020,Realme 5i 4GB/64GB RAM 4GB ROM 64GB Garansi Resmi - Biru,F16,Realme 6,Kota Administrasi Jakarta Utara,2050000,1,25
4/21/2020,Realme 2 RMX1805 RAM 4GB - 64GB Red Garansi Resmi,D13,Realme 6,Kota Administrasi Jakarta Pusat,2804000,2904,116
04/12/2020,REALME 3 PRO 6/128 GB - Biru,D8,Realme 6,Kota Administrasi Jakarta Pusat,3499000,999958,56
04/08/2020,"Realme 5 3/32GB - 4/64GB - 4/128GB Garansi Resmi Realme - Purple, 3GB 64GB",E19,Realme 6,Kota Administrasi Jakarta Barat,1935000,55,204
4/29/2020,Realme 6 Pro 8GB 128GB Garansi Resmi 8 GB 128 GB Biru Merah - Biru,G6,Realme 6,Kota Administrasi Jakarta Barat,4185000,10,62
4/23/2020,REALME 5 PRO RAM 4/128 GARANSI RESMI REALME INDONESIA - Hijau,E30,Realme 6,Kota Administrasi Jakarta Barat,2819900,9982,76
4/20/2020,Realme 2 RMX1805 RAM 4GB - 64GB Black Garansi Resmi,D9,Realme 6,Kota Administrasi Jakarta Pusat,2804000,2904,116
4/27/2020,Realme C3 3GB/32GB Garansi Resmi NEW Realme C3 3 GB 32 GB Biru Merah,G7,Realme 6,Kota Administrasi Jakarta Barat,1778000,16,91
4/30/2020,Realme 5i 4GB/64GB RAM 4GB ROM 64GB Garansi Resmi - Biru,F16,Realme 6,Kota Administrasi Jakarta Utara,2030000,2,25
4/14/2020,Realme 3 PRO 4/64 Ram 4Gb Rom 64Gb Garansi Resmi,D10,Realme 6,Kota Bandung,2750000,999999,80
4/17/2020,Realme 2 RMX1805 RAM 3GB - 32GB Red Garansi Resmi,D14,Realme 6,Kota Administrasi Jakarta Pusat,2364000,2904,108
4/14/2020,REALME 3 RAM 4/64 GARANSI RESMI REALME INDONESIA - Hitam,E17,Realme 6,Kota Administrasi Jakarta Barat,1999900,999996,50
4/24/2020,REALME 3 PRO 6/128 GB - Biru,D8,Realme 6,Kota Administrasi Jakarta Pusat,3499000,999958,56
04/09/2020,Realme C3 3GB / 32GB - Garansi Resmi 1 Tahun - Bonus 1,G8,Realme 6,Kota Administrasi Jakarta Barat,1778000,25,56
04/10/2020,REALME 3 PRO RAM 6/64 GARANSI RESMI REALME INDONESIA - LIGHTNINGPURPLE,E16,Realme 6,Kota Administrasi Jakarta Barat,2599900,9999,72
4/20/2020,Realme 6 Pro 8GB 128GB Garansi Resmi 8 GB 128 GB Biru Merah - Biru,G6,Realme 6,Kota Administrasi Jakarta Barat,4185000,11,56
04/12/2020,Realme C3 3GB/32GB Garansi Resmi NEW Realme C3 3 GB 32 GB Biru Merah,G7,Realme 6,Kota Administrasi Jakarta Barat,1778000,19,96
04/09/2020,REALME 3 - Hitam,D12,Realme 6,Kota Administrasi Jakarta Timur,1999000,999989,32
4/20/2020,Realme 5 Pro 4GB 128GB 4/128GB Blue Green Garansi Resmi - Bonus Satu,F17,Realme 6,Kota Administrasi Jakarta Barat,2835000,200,142
4/28/2020,Realme 2 RMX1805 RAM 3GB - 32GB Red Garansi Resmi,D14,Realme 6,Kota Administrasi Jakarta Pusat,2364000,2904,108
4/13/2020,"Realme 5i 3GB 32GB 4GB 64GB 4GB 128GB Garansi Resmi 1 Tahun - Bonus Satu, 3GB 32GB",F18,Realme 6,Kota Administrasi Jakarta Barat,1915000,5,192
04/12/2020,REALME C2 GARANSI RESMI 1 TAHUN - 2GB 32GB,F19,Realme 6,Kota Administrasi Jakarta Utara,1425000,3,18
04/10/2020,Realme 5i 4GB/64GB RAM 4GB ROM 64GB Garansi Resmi - Biru,F16,Realme 6,Kota Administrasi Jakarta Utara,2050000,1,25
4/14/2020,REALME 5 PRO RAM 8/128 GARANSI RESMI REALME INDONESIA - CRIYTAL GREEN,E23,Realme 6,Kota Administrasi Jakarta Barat,3129900,9986,76
04/02/2020,Realme 5 Pro 128/4GB Crystal Green Sparkling Blue Garansi Realme 1 Thn,E31,Realme 6,Kota Administrasi Jakarta Pusat,2772000,999999,83
04/06/2020,Realme 5 Pro 128/4GB Crystal Green Sparkling Blue Garansi Realme 1 Thn,E31,Realme 6,Kota Administrasi Jakarta Pusat,2830000,98,84
4/20/2020,REALME 5 PRO [4Gb/128Gb] - GARANSI RESMI 1 TAHUN - Biru,E32,Realme 6,Kab. Serang,2999000,7,183
4/27/2020,REALME C3 3/32GB - GARANSI RESMI - Biru,F13,Realme 6,Kota Bandung,1763000,6,37
4/19/2020,Realme X2 Pro 12GB / 256GB 12 GB / 256 GB White Blue Bukan Realme X - Putih,F20,Realme 6,Kota Administrasi Jakarta Barat,7152000,32,74
4/14/2020,REALME C3 3/32GB - GARANSI RESMI - BLUE,F21,Realme 6,Kota Administrasi Jakarta Utara,1763000,4,72
4/26/2020,Realme 5i 3GB/32GB 4GB/64GB 4GB/128GB Blue Green - Garansi Resmi - 3GB 32GB,F11,Realme 6,Kota Administrasi Jakarta Barat,1900000,36,178
4/24/2020,Realme 5i 4GB/64GB RAM 4GB ROM 64GB Garansi Resmi - Biru,F16,Realme 6,Kota Administrasi Jakarta Utara,2030000,2,25
4/14/2020,Realme 2 Pro RMX1801 RAM 4GB - 64GB Biru Laut Garansi Resmi,D15,Realme 6,Kota Administrasi Jakarta Pusat,3574000,2934,84
4/30/2020,Realme C2 RAM 3 ROM 32 GB Garansi Resmi 1 Tahun - Merah,E24,Realme 6,Kab. Tangerang,1670000,53,215
4/23/2020,Realme 2 RMX1805 RAM 4GB - 64GB Black Garansi Resmi,D9,Realme 6,Kota Administrasi Jakarta Pusat,2804000,2904,116
04/10/2020,REALME C2 RAM 3/32 GARANSI RESMI REALME INDONESIA - Biru,E29,Realme 6,Kota Administrasi Jakarta Barat,1599900,80,175
04/07/2020,Realme C2 (3GB/32GB) - Garansi Resmi - Ada Bonus - Bisa COD - BONUS SATU,F14,Realme 6,Kota Administrasi Jakarta Barat,1685000,4,299
04/12/2020,"Realme XT 8/128GB - 4/128 GB Garansi Resmi Realme - QUAD CAMERA - White, 4GB 128GB",F22,Realme 6,Kota Administrasi Jakarta Barat,3345000,18,191
4/29/2020,Realme 2 PRO - 4 GB / 64 GB - Garansi Resmi by OPPO,D16,Realme 6,Kota Batam,3300000,999974,35
4/21/2020,realme 2 pro,D17,Realme 6,Kota Administrasi Jakarta Barat,3000000,999973,95
4/26/2020,realme C2 [3/32GB] - (Garansi Resmi),F12,Realme 6,Kota Administrasi Jakarta Utara,1625000,1,42
04/10/2020,Realme 5 Pro 4GB 128GB 4/128GB Blue Green Garansi Resmi - Bonus Satu,F17,Realme 6,Kota Administrasi Jakarta Barat,2835000,200,142
4/14/2020,Realme 5 Pro [4/128GB] - (Garansi Resmi),F23,Realme 6,Kota Administrasi Jakarta Utara,2820000,5,18
4/28/2020,Realme 3 Pro 6/128GB - Oppo Realme 3 Pro Garansi Resmi 1 Tahun - Biru,D18,Realme 6,Kota Administrasi Jakarta Pusat,3495000,999999,32
4/23/2020,"Realme 6 4GB/128GB 8GB/128GB Garansi Resmi 4 GB 8 GB 128 GB Biru Putih - Biru, 4GB 128GB",G5,Realme 6,Kota Administrasi Jakarta Barat,3200000,17,29
4/15/2020,Realme 5i 3GB/32GB 4GB/64GB 4GB/128GB Blue Green - Garansi Resmi - 3GB 32GB,F11,Realme 6,Kota Administrasi Jakarta Barat,1915000,38,176
4/14/2020,REALME C2 RAM 3/32 GARANSI RESMI REALME INDONESIA - Biru,E29,Realme 6,Kota Administrasi Jakarta Barat,1599900,80,176
04/11/2020,REALME 3 PRO RAM 6/128 GARANSI RESMI REALME INDONESIA - NITRO BLUE,E22,Realme 6,Kota Administrasi Jakarta Barat,2739900,50,41
4/19/2020,REALME C3 3/32GB - GARANSI RESMI - BLUE,F21,Realme 6,Kota Administrasi Jakarta Utara,1763000,3,69
4/18/2020,Realme 3 PRO 4/64 Ram 4Gb Rom 64Gb Garansi Resmi,D10,Realme 6,Kota Bandung,2750000,999999,80
4/13/2020,realme 3 pro ram 4/64 gb garansi resmi,E33,Realme 6,Kota Administrasi Jakarta Utara,2999000,999957,56
4/22/2020,Realme 5 Pro 128/4GB Crystal Green Sparkling Blue Garansi Realme 1 Thn,E31,Realme 6,Kota Administrasi Jakarta Pusat,2780000,97,83
4/28/2020,realme 2 pro,D17,Realme 6,Kota Administrasi Jakarta Barat,3000000,999973,95
4/28/2020,"Realme 5i 3GB 32GB 4GB 64GB 4GB 128GB Garansi Resmi 1 Tahun - Bonus Satu, 3GB 32GB",F18,Realme 6,Kota Administrasi Jakarta Barat,1900000,5,182
4/30/2020,Realme X2 Pro 12GB / 256GB 12 GB / 256 GB White Blue Bukan Realme X - Putih,F20,Realme 6,Kota Administrasi Jakarta Barat,7110000,32,75
4/29/2020,realme C2 [3/32GB] - (Garansi Resmi),F12,Realme 6,Kota Administrasi Jakarta Utara,1625000,1,42
4/20/2020,REALME 5 PRO 4/128GB GARANSI RESMI 4/128 GB - BONUS SATU,F24,Realme 6,Kota Administrasi Jakarta Barat,2782000,2,320
4/27/2020,REALME XT 8GB / 128GB GARANSI RESMI 1 TAHUN 8 / 128 GB - BONUS SATU,F15,Realme 6,Kota Administrasi Jakarta Barat,3535000,5,67
4/19/2020,realme 2 pro,D17,Realme 6,Kota Administrasi Jakarta Barat,3000000,999973,95
4/20/2020,realme 3 pro ram 4/64 gb garansi resmi,E33,Realme 6,Kota Administrasi Jakarta Utara,2999000,999957,56
4/29/2020,realme 3 pro ram 4/64 gb garansi resmi,E33,Realme 6,Kota Administrasi Jakarta Utara,2999000,999957,56
04/09/2020,Realme 5 Pro 4GB 128GB 4/128GB Blue Green Garansi Resmi - Bonus Satu,F17,Realme 6,Kota Administrasi Jakarta Barat,2835000,200,142
4/20/2020,REALME 5 RAM 3/64 GARANSI RESMI REALME INDONESIA - Biru,E25,Realme 6,Kota Administrasi Jakarta Barat,1899900,9982,57
4/18/2020,REALME 3 RAM 4/64 GARANSI RESMI REALME INDONESIA - Hitam,E17,Realme 6,Kota Administrasi Jakarta Barat,1999900,999996,50
4/21/2020,Realme 5i 3GB/32GB 4GB/64GB 4GB/128GB Blue Green - Garansi Resmi - 3GB 32GB,F11,Realme 6,Kota Administrasi Jakarta Barat,1900000,38,176
4/25/2020,REALME 3 PRO 6/128 GB - Biru,D8,Realme 6,Kota Administrasi Jakarta Pusat,3499000,999958,56
4/27/2020,Realme 2 Pro RMX1801 RAM 4GB - 64GB Biru Laut Garansi Resmi,D15,Realme 6,Kota Administrasi Jakarta Pusat,3574000,2934,84
4/14/2020,realme 2 pro,D17,Realme 6,Kota Administrasi Jakarta Barat,3000000,999973,95
4/14/2020,Realme 5i 3GB/32GB 4GB/64GB 4GB/128GB Blue Green - Garansi Resmi - 3GB 32GB,F11,Realme 6,Kota Administrasi Jakarta Barat,1915000,38,176
4/19/2020,Realme 5 Pro (4/128) - Garansi Resmi - New Segel Box,E34,Realme 6,Kota Bandung,3099000,9,38
4/28/2020,"Realme 6 4GB/128GB 8GB/128GB 4 GB 128 GB 8GB 128GB Garansi Resmi - 4GB 128GB, Bonus Satu",G4,Realme 6,Kota Administrasi Jakarta Barat,3200000,4,74
4/15/2020,realme 2 pro,D17,Realme 6,Kota Administrasi Jakarta Barat,3000000,999973,95
04/09/2020,REALME XT 8GB / 128GB GARANSI RESMI 1 TAHUN 8 / 128 GB - BONUS SATU,F15,Realme 6,Kota Administrasi Jakarta Barat,3825000,2,74
4/26/2020,REALME C3 3/32GB - GARANSI RESMI - Red,F9,Realme 6,Kota Administrasi Jakarta Utara,1763000,1,27
4/24/2020,Realme C3 3/32GB Blue 3GB / 32GB - Garansi Resmi 1 Tahun - Bonus 3,G9,Realme 6,Kota Administrasi Jakarta Barat,1818000,17,27
04/10/2020,realme 2 pro,D17,Realme 6,Kota Administrasi Jakarta Barat,3000000,999973,95
4/13/2020,Realme 2 RMX1805 RAM 4GB - 64GB Red Garansi Resmi,D13,Realme 6,Kota Administrasi Jakarta Pusat,2804000,2904,116
4/17/2020,realme 2 pro,D17,Realme 6,Kota Administrasi Jakarta Barat,3000000,999973,95
04/09/2020,Realme 5 Pro 128/4GB Crystal Green Sparkling Blue Garansi Realme 1 Thn,E31,Realme 6,Kota Administrasi Jakarta Pusat,2830000,98,84
4/18/2020,"Realme 5 3/32GB - 4/64GB - 4/128GB Garansi Resmi Realme - Purple, 3GB 64GB",E19,Realme 6,Kota Administrasi Jakarta Barat,1935000,55,200
4/28/2020,hp realme 5 pro,F25,Realme 6,Kota Administrasi Jakarta Barat,3000000,9965,35
4/21/2020,Realme 6 4GB/128GB Blue White 4 GB 128 GB - GARANSI RESMI - Bonus 1,G10,Realme 6,Kota Administrasi Jakarta Barat,3200000,8,27
4/29/2020,Realme 2 Pro RMX1801 RAM 4GB - 64GB Biru Laut Garansi Resmi,D15,Realme 6,Kota Administrasi Jakarta Pusat,3574000,2934,84
4/27/2020,Realme 5i 4/64 RAM 3GB ROM 64GB Garansi Resmi - 4 64 HIJAU,F26,Realme 6,Kota Administrasi Jakarta Utara,2030000,3,223
4/30/2020,hp realme 5 pro,F25,Realme 6,Kota Administrasi Jakarta Barat,3000000,9965,35
04/11/2020,"Realme 5i 3GB 32GB 4GB 64GB 4GB 128GB Garansi Resmi 1 Tahun - Bonus Satu, 3GB 32GB",F18,Realme 6,Kota Administrasi Jakarta Barat,1915000,5,192
4/30/2020,realme C2 - Biru,D19,Realme 6,Kota Kediri,2000000,999999,23
4/14/2020,"Realme 6 4GB/128GB 8GB/128GB Garansi Resmi 4 GB 8 GB 128 GB Biru Putih - Biru, 4GB 128GB",G5,Realme 6,Kota Administrasi Jakarta Barat,3200000,17,29
04/10/2020,REALME C3 3/32GB - GARANSI RESMI - Biru,F13,Realme 6,Kota Bandung,1763000,9,34
4/22/2020,REALME C2 RAM 2/32 GARANSI RESMI REALME INDONESIA - Hitam,E20,Realme 6,Kota Administrasi Jakarta Barat,1479900,82,127
04/04/2020,Realme 5i 4/64 RAM 3GB ROM 64GB Garansi Resmi - 4 64 HIJAU,F26,Realme 6,Kota Administrasi Jakarta Utara,2050000,3,203
4/23/2020,Realme 2 RMX1805 RAM 3GB - 32GB Red Garansi Resmi,D14,Realme 6,Kota Administrasi Jakarta Pusat,2364000,2904,108
4/18/2020,Realme X2 Pro 12GB/256GB 256 GB 12 GB Blue White Garansi Resmi 1 Tahun - BONUS SATU,F27,Realme 6,Kota Administrasi Jakarta Barat,7152000,1,60
4/21/2020,REALME 3 PRO RAM 6/64 GARANSI RESMI REALME INDONESIA - LIGHTNINGPURPLE,E16,Realme 6,Kota Administrasi Jakarta Barat,2599900,9999,72
4/14/2020,Realme 5i 4/64 RAM 3GB ROM 64GB Garansi Resmi - 4 64 HIJAU,F26,Realme 6,Kota Administrasi Jakarta Utara,2050000,3,217
4/22/2020,REALME C3 3/32GB - GARANSI RESMI - BLUE,F21,Realme 6,Kota Administrasi Jakarta Utara,1763000,1,73
4/25/2020,"Realme 6 4GB/128GB 8GB/128GB Garansi Resmi 4 GB 8 GB 128 GB Biru Putih - Biru, 4GB 128GB",G5,Realme 6,Kota Administrasi Jakarta Barat,3200000,17,29
4/16/2020,REALME C2 3GB/32GB GARANSI RESMI,D20,Realme 6,Kota Administrasi Jakarta Timur,1499000,999999,27
4/27/2020,vivo v15 Ram 6GB ROM 4GB. garansi resmi 2 tahun - Biru,D21,vivo V15,Kota Surabaya,6000000,2,52
04/12/2020,VIVO V15 6/64GB - Glamour Red / Royal Blue,D22,vivo V15,Kota Administrasi Jakarta Selatan,4299000,8,22
4/15/2020,VIVO V15 6/64,D23,vivo V15,Kota Depok,4500000,999999,55
4/16/2020,Vivo V15 - Biru,D24,vivo V15,Kota Surabaya,4099000,999999,70
4/20/2020,VIVO V15 RAM 6/64GB GARANSI RESMI VIVO INDONESIA,D25,vivo V15,Kota Administrasi Jakarta Utara,3740000,999989,40
4/26/2020,VIVO V15 6/64 - Merah,D26,vivo V15,Kota Administrasi Jakarta Pusat,4099000,9982,42
4/17/2020,VIVO V15 6/64,D23,vivo V15,Kota Depok,4500000,999999,55
04/09/2020,VIVO V15 RAM 6/64GB GARANSI RESMI VIVO INDONESIA,D25,vivo V15,Kota Administrasi Jakarta Utara,3740000,999989,40
4/29/2020,VIVO V15 RAM 6/64GB GARANSI RESMI VIVO INDONESIA,D25,vivo V15,Kota Administrasi Jakarta Utara,3740000,999989,40
4/27/2020,VIVO V15 RAM 6GB / ROM 64GB GARANSI RESMI VIVO INDONESIA 1 TAHUN,D27,vivo V15,Kota Administrasi Jakarta Timur,4099000,999995,61
4/23/2020,VIVO V15 RAM 6/64 GARANSI RESMI VIVO INDONESIA - Biru,D28,vivo V15,Kota Administrasi Jakarta Barat,2849000,9998,118
4/29/2020,Vivo V15 - Biru,D24,vivo V15,Kota Surabaya,4099000,999999,70
4/15/2020,Vivo V15 Ram 6Gb Internal 64Gb Garansi Resmi VIVO - Merah,D29,vivo V15,Kab. Bantul,4010000,999985,44
04/10/2020,VIVO V15 RAM 6/64 GARANSI RESMI VIVO INDONESIA - Biru,D30,vivo V15,Kota Administrasi Jakarta Barat,2879900,15,877
4/13/2020,VIVO V15 6/64GB - Glamour Red / Royal Blue,D22,vivo V15,Kota Administrasi Jakarta Selatan,4299000,8,22
04/09/2020,VIVO V15 6/64GB - Glamour Red / Royal Blue,D22,vivo V15,Kota Administrasi Jakarta Selatan,4299000,8,22
4/27/2020,VIVO V15 RAM 4/64GB GARANSI RESMI VIVO INFONESIA,D31,vivo V15,Kota Administrasi Jakarta Utara,4100000,999999,34
4/22/2020,VIVO V15 RAM 6/64GB GARANSI RESMI VIVO INDONESIA,D25,vivo V15,Kota Administrasi Jakarta Utara,3740000,999989,40
4/18/2020,VIVO V15 RAM 6/64 GB GARANSI RESMI VIVO 1 TAHUN - Biru,D32,vivo V15,Kota Administrasi Jakarta Pusat,3650000,999996,48
04/10/2020,VIVO V15 RAM 6/64GB GARANSI RESMI VIVO INDONESIA,D25,vivo V15,Kota Administrasi Jakarta Utara,3740000,999989,40
4/20/2020,VIVO V15 RAM 6/64 GARANSI RESMI VIVO INDONESIA - Biru,D28,vivo V15,Kota Administrasi Jakarta Barat,2849000,9998,118
04/09/2020,VIVO V15 RAM 6/64 GB GARANSI RESMI VIVO 1 TAHUN - Biru,D32,vivo V15,Kota Administrasi Jakarta Pusat,3650000,999996,48
4/23/2020,VIVO V15 - Biru,D33,vivo V15,Kota Surabaya,4450000,999940,110
4/16/2020,Vivo V15 Ram 6Gb Internal 64Gb Garansi Resmi VIVO - Merah,D29,vivo V15,Kab. Bantul,4010000,999985,44
4/17/2020,VIVO V15 RAM 6/64GB GARANSI RESMI VIVO INDONESIA,D25,vivo V15,Kota Administrasi Jakarta Utara,3740000,999989,40
04/11/2020,VIVO V15 6/64GB - Glamour Red / Royal Blue,D22,vivo V15,Kota Administrasi Jakarta Selatan,4299000,8,22
4/13/2020,VIVO V15 RAM 6GB / ROM 64GB GARANSI RESMI VIVO INDONESIA 1 TAHUN,D27,vivo V15,Kota Administrasi Jakarta Timur,4099000,999995,61
04/11/2020,VIVO V15 RAM 6/64GB GARANSI RESMI VIVO INDONESIA,D25,vivo V15,Kota Administrasi Jakarta Utara,3740000,999989,40
4/25/2020,VIVO V15 RAM 6GB ROM 64GB Garansi Resmi BNIB VIVO Handphone VIVO - Merah,F28,vivo V15,Kota Administrasi Jakarta Barat,2899000,1,142
4/22/2020,VIVO V15 RAM 6/64 GARANSI RESMI VIVO INDONESIA - Biru,D28,vivo V15,Kota Administrasi Jakarta Barat,2849000,9998,118
4/27/2020,VIVO V15 RAM 6/64 GARANSI RESMI VIVO INDONESIA - Biru,D28,vivo V15,Kota Administrasi Jakarta Barat,2849000,9998,118
4/18/2020,HP VIVO V15 RAM 6GB ROM 64GB - FIFO V15 6/64 GB - WARNA RED-MERAH - BI - Biru,D34,vivo V15,Kota Administrasi Jakarta Utara,3599000,999999,33
4/23/2020,VIVO V15 6/64 - Merah,D26,vivo V15,Kota Administrasi Jakarta Pusat,4099000,9982,42
4/17/2020,VIVO V15 RAM 6/64 GB GARANSI RESMI VIVO INDONESIA,E35,vivo V15,Kota Administrasi Jakarta Utara,2900000,999974,37
4/30/2020,vivo v15 Ram 6GB ROM 4GB. garansi resmi 2 tahun - Biru,D21,vivo V15,Kota Surabaya,6000000,2,52
4/27/2020,VIVO V15 RAM 6/64 GB GARANSI RESMI VIVO 1 TAHUN - Biru,D32,vivo V15,Kota Administrasi Jakarta Pusat,3650000,999996,48
4/15/2020,Vivo V15 - Biru,D24,vivo V15,Kota Surabaya,4099000,999999,70
4/28/2020,VIVO V15 RAM 6/64 GB GARANSI RESMI VIVO 1 TAHUN - Biru,D32,vivo V15,Kota Administrasi Jakarta Pusat,3650000,999996,48
04/03/2020,Vivo Y12 [ 3/32 ] Garansi Resmi - Merah,F29,vivo Y12,Kab. Tangerang,1760000,8,48
4/21/2020,Vivo Y12 3/32 - Random,F30,vivo Y12,Kota Administrasi Jakarta Pusat,1799999,10,334
04/09/2020,VIVO Y12 RAM 3/32 GARANSI RESMI VIVO INDONESIA - burgundy red,E36,vivo Y12,Kota Administrasi Jakarta Barat,1819900,9946,253
4/13/2020,VIVO Y12 RAM 3/32 GARANSI RESMI VIVO INDONESIA - burgundy red,E36,vivo Y12,Kota Administrasi Jakarta Barat,1769900,9946,251
4/16/2020,Vivo Y12 [ 3/32 ] Garansi Resmi - Merah,F29,vivo Y12,Kab. Tangerang,1790000,1,59
04/10/2020,VIVO Y12 RAM 3/32 GARANSI RESMI VIVO INDONESIA - burgundy red,E36,vivo Y12,Kota Administrasi Jakarta Barat,1819900,9946,253
4/15/2020,VIVO Y12 RAM 3/32,F31,vivo Y12,Kota Administrasi Jakarta Barat,1850000,9837,245
4/14/2020,Vivo Y12 3/32 garansi resmi - Biru,F32,vivo Y12,Kota Bekasi,1749000,999999,15
4/14/2020,"Vivo Y12 3/32GB - 3/64GB - 32 GB 64 GB Garansi Resmi Vivo - 3GB 32GB, Blue",E37,vivo Y12,Kota Administrasi Jakarta Barat,2000000,18,441
4/20/2020,"Vivo Y12 3/32GB - 3/64GB - 32 GB 64 GB Garansi Resmi Vivo - 3GB 32GB, Blue",E37,vivo Y12,Kota Administrasi Jakarta Barat,1818000,18,378
4/13/2020,"Vivo Y12 3/32GB - 3/64GB - 32 GB 64 GB Garansi Resmi Vivo - 3GB 32GB, Blue",E37,vivo Y12,Kota Administrasi Jakarta Barat,1770000,18,441
4/17/2020,VIVO Y12 RAM 3/64 GARANSI RESMI VIVO INDONESIA - Burgundy Red,E38,vivo Y12,Kota Administrasi Jakarta Barat,1899900,57,811
04/11/2020,VIVO Y12 RAM 3/32 GARANSI RESMI VIVO INDONESIA - burgundy red,E36,vivo Y12,Kota Administrasi Jakarta Barat,1819900,9946,253
